"Number","ProgramID","PartType","Quantity"
"66521-TR6 -A500","6002","STAMPING","0"
"60630-TR0 -A000","6002","ASSEMBLY","0"
"60630-TR7 -A000","6002","ASSEMBLY","0"
"60630-TR3 -A500","6002","ASSEMBLY","0"
"63220-T20 -A000-H1-04H101","6002","ASSEMBLY","0"
"F5AB-16E030-AB","0013","STAMPING","0"
"F6AB-16E126-AA","0013","STAMPING","0"
"F6AB-16E127-AA","0013","STAMPING","0"
"F8AB-16C078-AA","0013","STAMPING","0"
"F8AB-16C079-AA","0013","STAMPING","0"
"B1252E-A","0027","BLANK","0"
"80112 3JM1A","8500","STAMPING","0"
"80113 3JM1A","8500","STAMPING","0"
"8A83-74102A24-AA","0038","PIA","0"
"8A83-103B68-AB","0037","STAMPING","0"
"8A83-103B69-AB","0037","STAMPING","0"
"61733-0R030-00","7100","STAMPING","0"
"61734-0R030-00","7100","STAMPING","0"
"62112-TYA -A000-H1-03H1","6003","ASSEMBLY","0"
"8A83-17C902-AD","0038","STAMPING","0"
"05109340AH-A","1034","STAMPING","0"
"05109341AH-A","1034","STAMPING","0"
